time,dist,path
0.0002379976212978363,22.0,4->2->1->3->0
0.0003779996186494827,22.0,3->1->0->2->4
0.00031567923724651337,22.0,2->4->0->1->3
0.00036576762795448303,21.0,2->4->1->3->0
0.0003393925726413727,21.0,3->1->4->2->0
0.00036780908703804016,22.0,0->4->2->3->1
0.0003516487777233124,21.0,2->4->1->3->0
0.00024416297674179077,22.0,0->2->4->3->1
0.00035313330590724945,22.0,0->3->1->2->4
0.0003571920096874237,22.0,0->1->3->2->4
0.00032278522849082947,21.0,2->0->3->1->4
0.0003465786576271057,21.0,1->4->2->0->3
0.0003343410789966583,21.0,2->4->1->3->0
0.0003282558172941208,22.0,2->4->0->3->1
0.00035100057721138,21.0,0->3->1->4->2
0.00022460892796516418,21.0,0->3->1->4->2
0.0003340579569339752,22.0,4->2->1->3->0
0.0003206152468919754,21.0,1->4->2->0->3
0.0003171730786561966,22.0,2->4->0->1->3
0.00034632906317710876,21.0,1->3->0->2->4
0.0003878902643918991,22.0,4->2->3->1->0
0.0002666302025318146,22.0,1->3->0->4->2
0.0002280939370393753,22.0,4->0->1->3->2
0.0002313796430826187,22.0,0->2->4->3->1
0.0003225170075893402,21.0,3->0->2->4->1
