time,dist,path
9.234619500115514,6875.0,14->4->10->8->9->5->6->11->15->2->1->3->7->0->12->13
9.064679831266403,7980.0,9->5->6->3->1->2->7->12->0->15->11->13->14->4->10->8
11.875651072710752,7461.0,11->6->13->14->4->10->5->8->9->15->2->1->3->7->0->12
9.226497719064355,7834.0,5->12->13->7->3->1->2->9->8->10->4->14->0->15->11->6
9.54220899939537,7374.0,12->13->14->5->6->11->15->2->1->3->7->0->4->10->8->9
9.780583560466766,8188.0,7->3->13->8->10->9->6->5->14->4->11->12->15->2->1->0
9.208535315468907,6966.0,0->7->3->1->2->15->12->11->9->8->10->4->14->5->6->13
9.212321197614074,7416.0,14->4->10->8->6->11->12->5->9->15->2->1->3->7->0->13
9.19078398309648,7191.0,3->0->7->5->6->14->4->10->8->9->11->12->13->15->2->1
9.450801763683558,7833.0,4->5->6->15->0->2->1->3->7->10->8->9->11->12->13->14
9.514902664348483,7354.0,2->9->8->10->4->14->6->12->11->5->13->15->0->7->3->1
9.140462027862668,7208.0,8->9->12->7->0->15->2->1->3->13->11->6->5->14->4->10
9.81117219850421,6997.0,4->10->8->9->11->12->13->0->7->3->1->2->15->6->5->14
10.041977275162935,7085.0,3->1->2->15->11->12->13->14->6->5->4->10->8->9->0->7
9.548256620764732,7729.0,9->11->8->10->4->12->15->2->1->3->7->0->13->14->5->6
9.428314104676247,6951.0,10->8->9->15->0->2->1->3->7->13->12->11->6->5->14->4
9.360288450494409,7199.0,6->5->11->9->8->10->4->14->7->3->2->1->0->15->12->13
9.043750189244747,7098.0,11->15->7->3->2->1->0->12->13->14->4->10->8->9->5->6
9.073692843317986,6950.0,4->14->3->1->2->7->0->15->11->12->13->5->6->9->8->10
9.242620499804616,7046.0,8->10->4->14->3->2->1->7->0->15->12->13->11->6->5->9
9.579388301819563,7833.0,2->15->9->5->6->11->12->14->13->4->10->8->0->7->3->1
8.963155476376414,8467.0,0->9->6->3->1->2->15->11->8->10->4->14->5->13->12->7
8.811485469341278,6949.0,5->6->9->8->10->4->14->15->2->1->3->7->0->11->12->13
9.945818597450852,7013.0,7->3->1->2->15->12->13->5->6->11->9->8->10->4->14->0
9.471854450181127,7907.0,1->2->12->13->6->5->11->0->7->15->9->8->10->4->14->3
