time,dist,path
66.3134821113199,8136.0,1->2->15->9->8->10->14->4->11->12->13->5->6->3->0->7
63.97847803495824,8202.0,0->7->1->2->3->6->11->12->13->14->5->8->9->10->4->15
77.3905150834471,8508.0,3->12->6->11->10->8->9->5->13->4->14->7->1->2->15->0
66.33485303074121,8654.0,8->6->9->5->14->4->13->12->11->7->0->3->15->1->2->10
66.28824166022241,8303.0,8->9->13->14->1->2->7->0->3->15->5->12->11->6->4->10
65.10596506483853,8718.0,2->7->15->0->3->12->13->5->10->4->8->9->14->6->11->1
63.95437837205827,8697.0,3->0->13->12->14->6->10->8->9->4->11->5->7->15->2->1
67.09477891772985,9096.0,2->15->5->7->12->6->9->8->4->10->14->13->11->0->3->1
65.85122623480856,9053.0,3->11->6->9->10->4->8->5->14->12->15->0->13->7->1->2
67.43515069782734,7691.0,6->11->12->5->13->7->0->15->3->2->1->9->8->10->4->14
64.7785186059773,8458.0,8->0->15->7->3->1->2->11->5->6->4->10->14->13->12->9
60.70056390762329,9241.0,6->15->9->14->4->10->8->13->12->1->3->2->7->0->11->5
63.9583790153265,8879.0,6->8->1->2->3->0->15->7->14->13->11->5->12->4->10->9
63.88853388465941,8108.0,1->7->12->11->6->5->9->8->10->4->14->13->2->0->15->3
64.86718315817416,8167.0,6->4->7->0->2->1->3->15->13->11->12->14->5->9->8->10
69.12968504428864,8766.0,8->11->3->1->2->15->7->0->13->12->6->9->4->10->5->14
70.00807097554207,8615.0,2->12->15->9->8->10->14->11->13->6->5->4->0->7->3->1
67.84090978465974,8589.0,7->2->3->1->0->15->13->9->6->12->11->8->10->4->14->5
67.09087789990008,8844.0,1->2->0->3->7->15->9->10->8->13->12->14->11->4->5->6
68.27743957564235,8317.0,15->5->14->12->11->13->6->10->4->8->9->0->2->1->3->7
65.8539272248745,9118.0,15->0->7->1->2->3->11->10->4->6->8->14->5->13->9->12
65.46491355076432,8316.0,15->14->5->12->6->4->10->9->8->13->11->2->1->3->7->0
64.00419626198709,8661.0,0->11->10->6->5->8->9->4->14->13->12->2->1->3->15->7
66.21655510365963,8935.0,11->13->8->10->5->1->2->7->0->3->15->6->9->4->14->12
68.80337787233293,8740.0,5->0->4->10->8->6->14->12->13->11->7->3->1->2->15->9
