time,dist,path
55.91558870486915,6913.0,8->10->4->14->5->6->13->12->11->15->0->7->3->1->2->9
56.97804350964725,6870.0,3->7->0->14->4->10->8->9->6->5->13->12->11->15->2->1
56.81977413967252,6956.0,6->11->12->13->0->7->3->1->2->15->14->4->10->8->9->5
59.36596214585006,6982.0,5->9->8->10->4->14->3->1->2->15->0->7->13->12->11->6
54.73917248658836,6943.0,15->11->12->5->6->9->8->10->4->14->13->0->7->3->1->2
54.04187552258372,6895.0,1->2->15->12->13->14->4->10->8->9->5->6->11->0->7->3
57.433885257691145,6972.0,10->8->9->5->6->15->2->1->3->7->0->11->12->13->14->4
64.54384396784008,7028.0,6->13->12->7->3->1->2->0->15->11->9->8->10->4->14->5
60.217538403347135,6982.0,2->1->3->14->4->10->8->9->5->6->11->12->13->7->0->15
54.05196246691048,7128.0,10->8->9->11->13->12->15->0->2->1->3->7->6->5->14->4
56.02351437881589,6859.0,0->7->3->1->2->15->9->8->10->4->14->5->6->11->12->13
57.057864183560014,7059.0,9->8->10->4->14->13->12->11->15->0->2->1->3->7->5->6
55.41954227164388,6941.0,12->13->5->6->9->8->10->4->14->7->3->1->2->0->15->11
55.67230218835175,6930.0,0->7->3->1->2->15->11->9->8->10->4->14->5->6->13->12
56.380925837904215,6978.0,0->12->11->9->8->10->4->14->5->6->13->15->2->1->3->7
54.1436703838408,6895.0,14->4->10->8->9->5->6->11->0->7->3->1->2->15->12->13
53.898907447233796,7138.0,4->5->6->11->12->13->14->15->2->1->3->7->0->9->8->10
68.4925025049597,6939.0,11->6->5->14->4->10->8->9->0->7->3->1->2->15->12->13
55.81225710362196,6911.0,7->3->1->2->15->12->11->6->5->9->8->10->4->14->13->0
53.75161545351148,6972.0,9->15->0->7->3->1->2->12->13->11->6->5->14->4->10->8
57.11883484199643,6966.0,8->10->4->14->13->5->6->11->12->0->7->3->1->2->15->9
54.275736540555954,6978.0,5->6->13->12->11->15->0->2->1->3->7->14->4->10->8->9
54.85454430989921,6913.0,12->11->15->0->7->3->1->2->9->8->10->4->14->5->6->13
54.798396894708276,7005.0,1->2->15->9->8->10->4->5->6->11->12->13->14->0->7->3
57.313604502007365,6976.0,6->5->15->2->1->3->7->0->11->12->13->14->4->10->8->9
