time,dist,path
0.8193812556564808,6870.0,10->8->9->6->5->13->12->11->15->2->1->3->7->0->14->4
0.8575275056064129,6909.0,2->1->3->7->0->15->12->13->11->6->5->14->4->10->8->9
0.8230301346629858,6945.0,0->7->3->1->2->15->13->12->11->6->5->14->4->10->8->9
1.005940219387412,6974.0,0->7->3->1->2->15->11->12->13->14->4->10->8->9->5->6
0.882711224257946,6909.0,0->7->3->1->2->15->13->12->11->6->5->9->8->10->4->14
0.7962168585509062,6963.0,4->14->13->12->11->15->2->1->3->7->0->5->6->9->8->10
0.7238300200551748,6859.0,12->11->6->5->14->4->10->8->9->15->2->1->3->7->0->13
1.1266097482293844,6915.0,2->1->3->7->0->15->13->12->11->6->5->14->4->10->8->9
0.8326642513275146,6859.0,13->12->11->6->5->14->4->10->8->9->15->2->1->3->7->0
0.8036336991935968,6977.0,10->8->9->15->0->7->3->1->2->13->12->11->6->5->14->4
1.0918928813189268,6915.0,14->5->6->11->12->13->15->0->7->3->1->2->9->8->10->4
0.8061437606811523,6907.0,7->3->1->2->15->11->12->13->6->5->9->8->10->4->14->0
0.8108202144503593,6909.0,2->1->3->7->0->15->12->13->11->6->5->14->4->10->8->9
0.7959889061748981,6974.0,8->9->15->0->7->3->1->2->11->12->13->6->5->14->4->10
0.7951994519680738,6915.0,4->14->5->6->11->12->13->15->0->7->3->1->2->9->8->10
0.7675337083637714,6875.0,11->6->5->9->8->10->4->14->13->12->0->7->3->1->2->15
0.9077268186956644,6977.0,10->8->9->15->0->7->3->1->2->13->12->11->6->5->14->4
0.8631728980690241,6963.0,0->7->3->1->2->15->11->12->13->14->4->10->8->9->6->5
0.899581778794527,7034.0,7->0->15->14->4->10->8->9->6->5->13->12->11->2->1->3
0.8795590791851282,6909.0,5->6->11->13->12->15->0->7->3->1->2->9->8->10->4->14
0.8763265460729599,6859.0,4->14->5->6->11->12->13->0->7->3->1->2->15->9->8->10
0.8552577700465918,6909.0,10->4->14->5->6->11->13->12->15->0->7->3->1->2->9->8
0.8838351368904114,6859.0,14->5->6->11->12->13->0->7->3->1->2->15->9->8->10->4
0.8815153762698174,6977.0,13->12->11->6->5->14->4->10->8->9->15->0->7->3->1->2
0.8360192235559225,6955.0,2->1->3->7->0->15->12->11->13->6->5->14->4->10->8->9
