time,dist,path
40.503318110480905,356606.0,61->32->62->49->44->59->27->34->39->28->29->41->19->31->46->67->48->51->50->69->42->38->37->73->10->0->74->3->24->20->54->33->57->2->14->16->56->65->18->15->35->11->75->43->30->17->9->7->6->1->45->26->47->21->23->22->52->5->25->53->36->12->8->13->4->40->58->55->64->68->66->70->71->72->63->60
41.09213859587908,368898.0,11->17->18->0->75->73->12->74->29->9->35->8->14->42->24->65->58->28->1->48->20->30->45->27->67->25->4->22->6->47->64->49->52->62->72->40->39->38->36->34->31->41->32->2->21->54->33->53->19->3->7->43->23->26->50->68->66->46->44->69->55->51->59->15->16->60->56->57->63->70->71->61->37->10->5->13
52.74851790815592,359913.0,31->38->42->41->45->33->34->37->57->28->6->7->40->58->13->10->4->52->62->65->27->24->3->21->0->70->50->25->29->48->53->68->1->23->22->75->74->64->61->72->60->32->39->56->47->26->51->55->59->8->43->67->69->49->30->44->20->46->66->54->63->71->36->17->16->11->12->14->73->5->2->9->19->18->15->35
40.59844637289643,340246.0,42->52->40->58->39->57->62->33->53->36->16->13->12->15->73->24->29->26->9->5->74->21->69->55->56->50->60->61->63->31->37->38->10->14->30->3->32->71->35->17->18->20->11->6->25->27->41->4->34->49->48->7->19->68->66->47->0->22->8->75->1->45->23->2->28->54->59->72->70->67->46->44->43->65->64->51
41.30435783602297,330213.0,30->26->19->9->12->35->39->29->25->1->24->4->27->8->13->15->11->36->34->73->18->52->53->54->48->65->56->66->69->44->75->74->21->17->37->28->45->46->57->63->70->62->59->40->38->60->61->58->41->42->71->16->6->5->7->14->2->0->68->67->49->50->51->22->3->10->32->33->31->23->20->47->55->64->72->43
43.587914334610105,348938.0,6->4->19->14->17->5->3->21->36->43->46->51->42->27->64->67->69->23->30->0->22->39->18->20->16->25->28->68->66->65->56->54->58->26->32->49->40->57->59->52->71->62->35->29->34->72->33->8->45->44->50->47->38->37->31->61->70->63->55->60->9->15->11->12->10->41->53->48->24->2->13->73->1->75->74->7
42.15524644590914,363116.0,56->67->42->30->39->54->69->70->46->64->50->66->48->74->73->12->11->9->6->44->45->68->1->22->31->16->28->21->17->34->43->47->3->24->20->2->15->10->38->32->41->65->52->49->58->4->35->5->8->53->7->75->23->27->26->51->40->59->33->37->55->57->13->14->0->19->36->18->29->25->62->72->71->63->61->60
40.114100977778435,367225.0,13->12->32->39->64->49->42->59->9->33->4->2->5->45->57->70->23->53->36->31->34->55->41->25->6->1->75->26->68->69->51->48->72->52->37->60->63->71->54->61->62->66->65->40->30->7->0->74->20->47->38->58->56->35->29->3->17->19->28->50->46->67->24->43->27->44->22->21->14->15->16->10->11->8->18->73
38.828534077852964,326377.0,2->46->67->44->42->38->45->27->53->66->69->71->50->61->17->32->36->14->72->41->26->68->43->23->1->0->31->39->70->33->57->60->54->55->29->28->51->47->25->4->11->10->15->16->34->35->40->62->65->64->56->59->63->58->37->19->30->8->73->13->12->74->22->21->75->24->20->48->49->52->9->6->7->5->3->18
39.083062434569,342941.0,26->55->59->57->72->69->52->10->29->25->21->24->20->34->4->2->9->7->22->74->35->17->39->71->53->23->0->1->14->5->16->3->56->63->70->64->32->37->38->65->41->75->73->13->6->31->54->40->33->30->8->66->48->62->58->42->36->15->11->12->18->19->45->47->43->46->68->67->44->51->49->50->61->60->27->28
40.17170877568424,346111.0,36->0->44->52->26->74->10->55->51->42->32->27->5->3->30->28->31->18->13->73->12->8->58->4->35->14->9->11->72->64->65->61->60->50->43->47->45->1->75->21->2->25->16->29->24->53->70->71->63->54->34->15->17->49->56->59->39->40->7->6->22->46->68->19->23->20->33->62->57->41->48->67->69->66->38->37
38.16801590658724,344338.0,51->48->41->49->39->7->27->29->42->40->4->33->72->71->25->34->59->65->52->32->35->38->13->16->9->1->21->22->56->63->55->62->45->3->23->58->66->46->26->8->6->5->2->20->37->36->61->70->64->50->47->53->19->15->73->17->14->75->74->0->24->44->43->28->31->30->18->11->10->12->57->60->54->69->67->68
40.1910933740437,328425.0,18->23->43->53->30->29->8->7->0->6->28->52->47->46->72->5->19->21->2->34->38->41->55->51->65->44->50->57->62->40->32->48->25->45->42->31->27->26->66->67->63->56->71->60->70->54->39->73->13->17->36->16->12->15->11->33->64->69->58->61->59->49->68->20->24->3->1->75->22->74->4->9->14->10->35->37
42.524298867210746,359288.0,2->6->15->62->69->51->59->70->36->9->31->34->65->66->32->49->72->35->42->27->17->73->38->54->71->63->57->61->56->60->39->58->12->14->74->22->10->40->68->44->25->67->29->13->7->8->1->26->46->45->23->20->0->75->5->19->28->21->24->4->11->16->33->37->50->64->48->53->55->52->41->43->47->30->18->3
39.16458033211529,356102.0,72->54->30->36->32->14->8->37->73->29->9->2->25->52->49->40->69->28->38->41->33->12->5->19->43->3->7->75->15->17->46->20->34->24->10->51->64->65->50->66->67->53->60->56->62->57->58->55->48->68->31->35->13->11->6->4->39->59->16->18->42->74->21->23->22->1->0->45->26->44->47->27->61->63->70->71
