time,dist,path
91.24375342018902,12025.0,39->22->13->12->10->11->14->32->45->8->37->30->43->17->6->29->42->16->26->18->36->5->27->35->19->46->20->24->38->31->44->34->3->25->9->23->41->1->28->4->47->33->40->2->21->15->7->0
96.99432502500713,12101.0,0->21->15->40->33->28->4->47->24->13->22->2->39->14->45->32->19->46->20->38->41->1->25->3->34->44->9->23->31->12->10->11->29->42->16->26->18->36->5->27->35->6->17->43->30->37->8->7
97.36335737071931,11474.0,8->37->7->0->21->15->40->33->2->10->22->13->24->38->31->23->9->44->34->3->25->1->28->41->4->47->12->20->46->19->45->30->43->17->6->27->5->36->18->26->16->42->29->35->32->11->14->39
92.56384232454002,11914.0,43->17->6->5->36->18->26->16->42->29->27->35->32->19->11->10->46->20->12->24->38->31->44->34->3->25->1->28->41->9->23->47->4->33->13->22->2->40->15->21->0->7->8->39->14->45->37->30
100.4776204675436,12776.0,31->38->47->23->44->34->3->25->9->41->1->28->4->24->33->40->15->21->7->37->30->6->5->36->18->26->16->42->29->27->8->0->2->22->13->12->46->19->32->35->17->43->45->14->39->11->10->20
96.57637779600918,12232.0,18->36->5->27->6->14->11->10->39->2->21->15->40->33->13->22->12->24->23->25->3->34->44->9->41->1->28->4->47->38->31->20->46->19->32->45->17->43->30->37->7->0->8->35->29->42->16->26
92.35446245968342,11400.0,21->0->8->39->14->11->10->22->2->40->33->13->20->31->38->47->4->41->23->9->44->34->3->25->1->28->24->12->46->19->32->45->35->5->36->18->26->16->42->29->27->6->17->43->30->37->7->15
92.24749466590583,11678.0,43->45->32->19->46->20->12->13->24->38->31->47->23->9->44->34->3->25->41->1->28->4->33->40->2->21->15->7->0->39->22->10->11->14->8->37->30->5->36->18->26->16->42->29->27->35->6->17
99.78908899612725,11647.0,15->21->0->7->37->8->39->2->22->38->47->4->28->1->41->25->3->34->44->9->23->31->20->19->32->35->27->5->36->18->26->16->42->29->6->17->43->30->45->14->11->10->46->12->24->13->33->40
94.58411415852606,11333.0,4->28->1->41->25->3->34->44->9->23->31->38->24->33->40->15->21->0->7->8->37->30->43->17->6->27->5->36->18->26->16->42->29->35->45->32->11->10->22->12->13->2->39->14->19->46->20->47
97.35901288501918,12627.0,40->15->21->2->39->14->11->32->45->35->27->6->17->43->30->37->7->0->8->10->22->12->20->46->19->42->16->26->18->36->5->29->13->28->1->25->3->34->44->9->23->41->4->47->31->38->24->33
97.34476932883263,12057.0,14->39->2->21->15->40->1->25->3->34->44->9->23->41->28->33->13->22->10->46->20->31->38->47->4->24->12->0->7->8->37->30->43->17->6->35->27->5->36->18->26->16->42->29->45->32->19->11
90.6716382317245,11515.0,39->14->11->32->45->35->17->37->30->43->6->27->5->36->18->26->16->42->29->19->20->38->31->23->9->44->34->3->25->41->1->28->4->47->24->13->12->46->10->22->2->33->40->15->21->0->7->8
101.33075723052025,11462.0,11->14->45->8->0->7->37->30->43->17->6->27->29->42->16->26->18->36->5->35->32->19->46->10->22->2->33->13->24->12->20->31->38->47->4->28->41->23->9->44->34->3->25->1->40->15->21->39
94.11222590506077,11548.0,10->22->13->33->2->21->0->7->15->40->1->25->3->34->44->9->23->41->28->4->47->31->38->24->12->20->46->19->45->35->36->18->26->16->42->29->5->27->6->17->43->30->37->8->39->14->32->11
96.5655014757067,11400.0,10->11->12->24->47->4->28->1->41->25->3->34->44->9->23->31->38->20->46->19->29->42->16->26->18->36->5->27->6->17->35->32->14->45->43->30->37->7->0->8->39->2->21->15->40->33->13->22
92.774101248011,11222.0,0->15->21->2->40->33->13->22->10->12->24->38->47->4->28->1->41->25->3->34->44->9->23->31->20->46->19->35->17->6->27->5->36->18->26->16->42->29->43->30->37->45->32->11->14->39->8->7
97.79752508923411,12904.0,28->1->4->24->13->22->10->11->14->45->35->27->6->17->43->32->46->20->38->31->23->9->44->34->3->25->41->47->12->19->42->16->26->18->36->5->29->30->37->8->7->0->39->2->21->15->40->33
105.05399946682155,10797.0,37->30->43->17->6->29->42->16->26->18->36->5->27->35->45->32->19->46->20->38->31->23->41->9->44->34->3->25->1->28->4->47->24->12->13->33->40->15->21->2->22->10->11->14->39->8->0->7
95.46713483519852,11879.0,39->21->2->33->28->4->47->24->12->20->46->19->32->45->30->43->17->6->27->5->36->18->26->16->42->29->35->37->8->7->0->15->40->1->41->25->3->34->44->9->23->31->38->13->22->10->11->14
96.07524577900767,13375.0,27->6->17->43->30->39->40->1->25->3->34->44->28->33->24->38->31->23->9->41->4->47->20->46->19->32->45->14->11->10->12->13->22->2->21->15->0->7->8->37->35->29->42->16->26->18->36->5
99.35298565588892,11580.0,30->45->32->10->22->2->40->15->21->0->7->37->8->39->14->11->46->12->24->13->33->47->4->28->1->41->25->3->34->44->9->23->31->38->20->19->29->42->16->26->18->36->5->27->35->6->17->43
99.12008662708104,11778.0,11->10->46->12->22->2->21->15->40->33->13->24->28->1->4->47->41->9->44->34->3->25->23->31->38->20->19->32->45->43->17->6->35->27->5->36->18->26->16->42->29->30->37->7->0->8->39->14
119.85896769724786,11360.0,32->14->11->10->12->22->2->21->39->8->37->7->0->15->40->33->13->24->38->47->4->28->1->41->25->3->34->44->9->23->31->20->46->19->29->42->16->26->18->36->5->27->35->6->17->43->30->45
103.2516070548445,11822.0,45->37->7->0->8->39->2->21->15->40->33->4->28->1->25->3->34->44->9->23->41->47->38->31->20->19->35->6->27->29->42->16->26->18->36->5->17->43->30->14->11->10->22->13->24->12->46->32
