time,dist,path
463.1849611159414,1839.0,36->97->34->78->19->31->63->51->26->47->81->82->54->22->71->24->40->92->4->70->44->85->43->59->10->35->18->62->61->76->33->38->66->2->23->28->79->21->73->74->55->69->29->48->88->25->11->53->27->57->56->1->5->98->94->95->12->20->72->67->9->30->50->89->91->84->99->90->86->96->87->68->32->80->8->64->45->46->6->52->100->0->75->49->65->77->3->58->16->83->7->17->93->39->13->41->14->42->37->60->15
438.2858780808747,1813.0,9->49->87->7->35->12->90->93->96->53->67->11->94->51->100->80->32->52->26->39->17->82->30->89->48->63->10->4->22->38->71->29->0->6->46->18->61->57->5->47->34->78->23->28->60->43->15->42->1->21->56->33->77->72->20->41->99->97->58->3->54->24->66->88->59->83->92->98->95->27->68->69->50->19->65->64->70->62->45->81->79->73->55->74->86->14->91->25->40->13->85->37->16->44->84->36->75->76->2->8->31
438.99212181195617,1768.0,96->81->18->48->34->64->70->51->88->17->9->35->33->28->3->20->52->29->47->30->37->43->15->84->63->10->89->31->69->80->19->75->25->27->65->62->61->7->16->11->2->24->72->100->5->82->83->59->93->71->39->57->21->38->23->8->32->87->45->46->58->41->42->99->94->85->92->1->56->14->66->22->55->86->90->91->36->13->40->73->74->77->78->68->4->97->95->60->44->6->50->76->79->67->54->53->49->0->26->12->98
469.20046268589795,1739.0,84->76->33->35->63->69->64->67->75->52->68->87->31->62->57->25->58->92->43->90->16->15->85->44->18->59->20->39->78->23->55->74->22->6->51->93->17->27->9->89->77->70->8->30->29->19->2->32->12->41->98->1->54->24->66->28->0->65->34->50->80->49->53->71->72->100->5->88->10->61->47->7->60->91->95->36->97->82->26->79->3->40->21->38->11->46->48->45->81->83->4->94->99->13->37->42->14->73->56->86->96
453.8816561680287,1909.0,64->76->2->61->88->5->93->68->51->16->36->84->99->92->33->77->50->80->32->100->41->73->11->46->10->47->57->48->81->55->22->72->82->37->35->45->91->25->27->63->60->83->7->59->95->87->30->75->12->90->74->3->79->67->49->0->9->26->39->71->1->98->17->69->53->54->20->52->42->86->94->96->97->58->43->13->56->14->85->15->4->6->44->40->21->18->62->65->34->70->31->89->29->19->8->78->23->38->66->24->28
474.39011622034013,1904.0,84->37->85->8->33->2->53->50->80->79->39->75->11->93->92->5->30->89->81->35->76->29->87->65->64->69->27->23->54->42->56->22->14->38->31->96->41->98->17->58->4->95->12->21->20->66->74->72->91->60->0->67->3->68->49->83->36->73->71->40->57->26->77->32->28->34->70->78->24->25->97->86->94->1->55->52->100->51->19->62->46->45->47->88->16->6->59->7->82->44->61->9->63->48->10->18->15->43->13->99->90
467.8385627362877,1848.0,19->31->10->45->90->99->58->88->61->0->82->13->7->53->72->25->12->92->85->16->59->97->93->27->2->33->67->78->60->44->63->83->15->42->68->51->91->5->36->52->56->86->96->48->35->81->9->50->29->69->89->6->49->80->8->54->23->30->46->47->17->100->43->41->37->57->55->40->73->38->74->71->20->3->22->66->28->24->39->84->4->14->1->21->18->62->87->26->77->79->11->98->95->94->75->76->32->34->64->70->65
453.696114288643,1878.0,18->16->40->69->83->15->92->42->43->90->47->61->6->13->37->86->41->36->84->9->68->49->32->26->78->54->52->39->56->25->21->74->3->38->1->59->89->31->65->70->2->79->24->72->100->64->19->63->48->91->14->98->88->51->30->62->87->95->57->71->73->76->67->23->35->45->85->82->97->99->60->81->44->7->94->53->34->8->50->0->27->11->5->4->17->80->33->75->12->58->96->93->20->55->22->66->28->77->29->10->46
482.43161773122847,2003.0,80->81->13->16->47->18->50->11->52->39->21->93->55->25->26->100->43->56->88->1->17->84->90->99->59->73->74->22->0->27->76->3->92->86->28->65->64->89->45->35->7->48->30->91->37->44->60->58->42->4->15->54->40->12->72->96->41->71->57->31->87->94->36->6->29->63->46->82->83->14->20->95->98->51->69->19->8->49->32->75->97->85->5->24->38->66->23->79->67->2->78->53->68->61->10->62->9->70->34->33->77
491.63973363116384,1856.0,2->3->13->97->47->17->81->45->14->43->58->12->1->36->4->52->94->90->16->44->92->91->15->38->66->67->55->39->69->61->0->54->23->11->76->28->78->27->100->96->51->98->37->46->18->6->7->75->79->20->56->40->57->5->59->30->87->72->21->68->53->24->42->82->93->86->73->35->48->63->26->22->41->99->84->60->10->19->9->62->31->89->88->95->83->85->74->71->25->49->8->80->32->50->29->65->64->70->34->33->77
442.21184254065156,1764.0,74->20->17->95->93->84->85->43->1->15->14->42->94->33->8->7->46->48->23->25->57->75->34->77->28->76->68->29->62->69->55->38->90->60->83->87->30->31->63->35->81->92->99->37->96->4->41->56->86->59->44->45->18->88->5->47->6->16->26->78->19->61->0->2->53->9->50->89->10->32->65->80->70->64->67->49->52->97->13->58->12->82->98->36->91->51->27->11->79->54->22->66->24->3->71->39->100->72->73->40->21
