time,dist,path
3.9845915362238884,21.0,1->3->0->2->4
3.7950937785208225,21.0,4->2->0->3->1
3.904436005279422,21.0,0->3->1->4->2
3.6221746429800987,21.0,4->1->3->0->2
3.990765416994691,21.0,1->4->2->0->3
3.4880501441657543,21.0,2->4->1->3->0
3.814748616889119,21.0,4->1->3->0->2
3.6054621692746878,21.0,3->1->4->2->0
3.795623803511262,21.0,0->2->4->1->3
4.0845464412122965,21.0,1->4->2->0->3
5.145888498052955,21.0,3->0->2->4->1
3.8002988044172525,21.0,4->1->3->0->2
3.7028131429105997,21.0,3->0->2->4->1
4.135794913396239,21.0,2->0->3->1->4
3.6917802281677723,21.0,1->4->2->0->3
4.008738491684198,21.0,4->2->0->3->1
3.8221497647464275,21.0,2->0->3->1->4
3.692166304215789,21.0,2->4->1->3->0
3.8652998711913824,21.0,2->0->3->1->4
3.6865120623260736,21.0,0->2->4->1->3
3.8031941149383783,21.0,1->4->2->0->3
3.747266348451376,21.0,2->0->3->1->4
3.7200068458914757,21.0,0->2->4->1->3
3.9052730929106474,21.0,1->3->0->2->4
3.7988165114074945,21.0,0->2->4->1->3
