time,dist,path
31.99298374913633,21.0,3->0->2->4->1
31.399252332746983,21.0,3->1->4->2->0
32.86772643402219,21.0,1->3->0->2->4
30.135938424617052,21.0,1->3->0->2->4
31.7068327087909,21.0,2->0->3->1->4
31.821760397404432,21.0,2->0->3->1->4
32.239074528217316,21.0,3->0->2->4->1
32.46425420418382,21.0,1->3->0->2->4
31.94283219985664,21.0,0->3->1->4->2
31.159056140109897,21.0,1->3->0->2->4
32.90883430279791,21.0,3->0->2->4->1
31.2906093634665,21.0,3->0->2->4->1
32.0860362034291,21.0,1->3->0->2->4
32.549223547801375,21.0,3->1->4->2->0
31.714790692552924,21.0,1->3->0->2->4
31.769078843295574,21.0,4->1->3->0->2
32.08309201337397,21.0,2->0->3->1->4
32.989584136754274,21.0,0->3->1->4->2
31.358910029754043,21.0,4->2->0->3->1
32.382889403030276,21.0,0->3->1->4->2
31.01623853482306,21.0,4->1->3->0->2
31.69944156706333,21.0,0->2->4->1->3
32.83384802378714,21.0,2->0->3->1->4
33.976806323975325,21.0,4->2->0->3->1
33.390503752976656,21.0,0->2->4->1->3
