time,dist,path
4.323724498972297,21.0,4->1->3->0->2
4.353217715397477,21.0,0->3->1->4->2
4.26717752404511,21.0,3->0->2->4->1
4.272304330021143,21.0,4->1->3->0->2
4.167790247127414,21.0,2->0->3->1->4
4.155344223603606,21.0,2->0->3->1->4
4.065684160217643,21.0,1->3->0->2->4
4.3489067032933235,21.0,4->2->0->3->1
4.140244564041495,21.0,2->4->1->3->0
4.173474820330739,21.0,2->4->1->3->0
4.4338918551802635,21.0,4->2->0->3->1
4.320249961689115,21.0,0->2->4->1->3
4.319408433511853,21.0,2->0->3->1->4
4.397025080397725,21.0,4->1->3->0->2
4.338072756305337,21.0,3->1->4->2->0
4.409134952351451,21.0,4->1->3->0->2
4.318325970321894,21.0,3->0->2->4->1
4.1791304517537355,21.0,1->3->0->2->4
4.0449541211128235,21.0,3->0->2->4->1
3.984155345708132,21.0,2->0->3->1->4
4.06264759786427,21.0,3->0->2->4->1
4.23628574796021,21.0,3->1->4->2->0
4.266299473121762,21.0,0->3->1->4->2
4.213502123951912,21.0,2->0->3->1->4
4.750340148806572,21.0,1->3->0->2->4
