time,dist,path
0.0476040281355381,21.0,4->2->0->3->1
0.05268704518675804,21.0,0->2->4->1->3
0.04701242782175541,21.0,4->2->0->3->1
0.057986920699477196,21.0,1->3->0->2->4
0.04887456260621548,21.0,4->2->0->3->1
0.062069881707429886,21.0,0->2->4->1->3
0.050973301753401756,21.0,1->4->2->0->3
0.051662378013134,21.0,4->2->0->3->1
0.0476929135620594,21.0,3->0->2->4->1
0.051258061081171036,21.0,3->0->2->4->1
0.06087936460971832,21.0,3->0->2->4->1
0.05298868753015995,21.0,0->2->4->1->3
0.048712775111198425,21.0,0->2->4->1->3
0.04759054444730282,21.0,0->2->4->1->3
0.05163628049194813,21.0,1->3->0->2->4
0.04822881519794464,21.0,4->2->0->3->1
0.048648031428456306,21.0,0->2->4->1->3
0.04582654684782028,21.0,1->4->2->0->3
0.05054202862083912,21.0,0->2->4->1->3
0.05008518695831299,21.0,0->2->4->1->3
0.04698614217340946,21.0,4->2->0->3->1
0.05499989539384842,21.0,1->4->2->0->3
0.055835699662566185,21.0,4->2->0->3->1
0.052065324038267136,21.0,4->2->0->3->1
0.048682235181331635,21.0,1->3->0->2->4
